session_id,target
105,2.479235596082461e-06
106,0.00024227965986295424
107,0.00027880164812498187
108,1.6762364057500014e-05
109,1.4892625045121076e-05
110,5.581173566316659e-05
111,0.00014700307813614395
112,2.1287839062361866e-07
113,0.016253159199747527
114,5.961274929707803e-06
115,0.00011462152413091936
116,0.0008947342057472295
117,0.0012405087925754315
118,0.004114816525968002
119,0.010890076385520468
120,8.115345508392906e-05
121,2.80979196694799e-05
122,5.522589811329899e-05
123,0.00028440096543557933
124,1.6460440535144532e-05
125,0.0017795612667606796
126,1.9535420753616913e-07
127,5.689386263269182e-09
128,0.0002651687939589281
129,0.002912444122899411
130,0.0010320319294859976
131,0.013383796090463721
132,0.00044236900488475213
133,0.0008424174873101419
134,1.089442078620268e-06
135,7.207301791985982e-06
136,2.8502758952826847e-05
137,0.0002561332602358899
138,0.0017102978877954005
139,4.441984613915629e-07
140,0.0004705299512099046
141,1.6026195051052353e-09
142,0.00021535900836756273
143,0.0002751187708683229
144,0.0006575068009710137
145,2.518887597256858e-09
146,0.01104630209697114
147,0.00030722586605128044
148,0.000412262313053676
149,0.00032371885254781654
150,0.061710068369821874
151,5.084497979672209e-06
152,0.030267957842920887
153,0.001542201917869063
154,0.002429332503750297
155,1.4081892219935596e-05
156,3.853390203593198e-05
157,6.092374826176345e-05
158,2.8502758952826847e-05
159,5.64109583854819e-07
160,5.522589811329899e-05
161,0.0010004251479929574
162,5.5974543044172614e-05
163,9.810755451491939e-05
164,0.001015997898224248
165,6.95209807861816e-08
166,1.545452646172377e-05
167,0.003941847916395246
168,0.00032371885254781654
169,0.00029456877167129066
170,0.00020414524281306548
171,0.0006099480183060756
172,0.00012173741997898866
173,5.008282667199189e-05
174,0.00017707147337506796
175,0.13428209378056333
176,0.000513105748359863
177,0.005455294554784015
178,1.359388364232628e-07
179,2.183925924541364e-05
180,7.940255093073578e-05
181,0.0007354527274269806
182,0.053127311988293804
183,0.00010628479470363095
184,3.299556155355846e-06
185,0.0002070691416626108
186,1.8236044313654105e-05
187,1.2742461244205002e-06
188,3.63720318598861e-07
189,0.0008538985264207031
190,1.3176475521472947e-05
191,0.0002507147571415376
192,0.00037151540867074996
193,0.0005413050569138538
194,0.031037518058915296
195,0.00037249475871487637
196,1.852506985664352e-09
197,0.00019654687679507873
198,0.0011835141093031315
199,0.004638908519076098
200,4.9887588212197144e-06
201,5.286795583012766e-06
202,0.023730321638190704
203,1.9535420753616913e-07
204,0.0019910214473132185
205,0.002098549744063041
206,7.76334572755229e-10
207,2.659330866604271e-05
208,0.05658311373361034
209,9.564155318389635e-06
210,0.001577227555782743
211,0.0003417033408975024
212,0.009122522528281298
213,2.8037195906999654e-05
214,0.01876010078482552
215,0.05644158460121289
216,0.0011513119838091209
217,0.021630190203130634
218,0.00029456877167129066
219,0.004523549640268224
220,0.0003881680071629085
221,0.0006143436515818572
222,0.0002869333089379966
223,0.016324045134767044
224,0.00029456877167129066
225,0.031717984910318714
226,0.0032329695694446117
227,0.0003776822960547489
228,1.7487974108866175e-05
229,7.188762006847915e-05
230,0.0002594617327118415
231,1.5855960671134788e-06
232,3.640358699257677e-05
233,2.7719529482967193e-05
234,0.004910588073819032
235,1.5195912977526342e-05
236,0.0043041128270140455
237,0.00036316517217463776
238,0.00032479079538795633
239,5.522589811329899e-05
240,0.002763628631833645
241,3.299556155355846e-06
242,7.24701520474149e-08
243,2.564007690200323e-08
244,4.1465857602825544e-05
245,4.534821456726757e-05
246,1.1160218730894435e-06
247,0.0454023682355969
248,8.014348442219642e-05
249,1.4113157661161362e-06
250,4.704388006087612e-05
251,0.07913734218516459
252,0.00018358655812878599
253,2.3422267643580333e-05
254,0.031717984910318714
255,5.6553981198032606e-05
256,1.3767561894585376e-09
257,0.002171528515522113
258,0.003398021423831372
259,0.0010836684331498815
260,0.02724015566815819
261,3.9606984529547385e-05
262,0.056583113733610295
263,5.136841880220747e-05
264,0.00032371885254781654
265,0.0005714128306239644
266,1.1180782665563017e-06
267,8.071708144596122e-13
268,5.3377028204452355e-06
269,0.0002534263743997643
270,9.49014732144521e-05
271,9.434474382798493e-06
272,0.00030978094852010855
273,2.446677201562503e-05
274,0.0006848691658829796
275,0.0013349608356995797
276,3.935354286027438e-08
277,0.00027332847791378513
278,0.009769868770285114
279,6.637829207648461e-06
280,0.000598357399785256
281,7.014300228915504e-06
282,0.0003192058446555306
283,0.0005125408004960715
284,2.039653145880616e-06
285,2.644946341699617e-05
286,9.60652966909109e-10
287,0.0002849578228868522
288,9.318244053071694e-07
289,0.00012898645311477003
290,3.1619848988733253e-06
291,0.0650441486548254
292,0.0003539665273102018
293,0.001266995283985807
294,3.087774673094438e-05
295,6.205546023772231e-05
296,5.2389984577717014e-05
297,5.079854262191385e-05
298,3.363147526477903e-08
299,1.2746001977860928e-07
300,5.795800455100123e-05
301,3.1619848988733253e-06
302,4.694197270758203e-06
303,4.4587609905468585e-08
304,0.0139371112346613
305,0.07088752937412493
306,2.5664352633451523e-05
307,0.0008158373270418718
308,0.001319666142468454
309,0.0005108960985034747
310,5.065649352299246e-05
311,0.0018729812904824238
312,0.0068128952225652815
313,0.005237056442958493
314,4.6292923219324e-05
315,1.0834597482306376e-05
316,8.528772828581691e-07
317,0.0012415845255322885
318,5.12951066619638e-05
319,2.8547300966609707e-05
320,9.226544451830977e-07
321,0.0010941092560400982
322,7.924423338227712e-05
323,7.93454835254515e-05
324,0.009442357746602495
325,0.005886298501658561
326,0.0018147332951631552
327,3.786576310085245e-05
328,0.0024744349679587025
329,5.522589811329899e-05
330,9.945168276577858e-06
331,0.01375493053416525
332,0.012835839783961618
333,0.19354737437901007
334,1.558705519075474e-05
335,0.00013480015270910477
336,0.000842553391278682
337,0.023630313076632825
338,0.011589354952468288
339,1.8217043594301843e-05
340,0.0011961216007677215
341,5.7698793513545805e-06
342,0.0016212339108950906
343,0.0004336875901324318
344,0.0033133027509684196
345,0.0009611329381300779
346,0.0027068737784097414
347,0.4141616696974427
348,2.250528009197586e-05
349,8.850167843888509e-07
350,0.0030307815991904674
351,0.000301451820371881
352,0.014610863449143358
353,0.013851819113443076
354,0.00017378962140348535
355,0.002371534394027182
356,0.0022354508900755167
357,3.1684694493401275e-05
358,2.518887597256858e-09
359,0.0454023682355969
360,3.4178589999012176e-06
361,0.0709579935455256
362,0.039852845691440986
363,0.0008620972104029253
364,0.022863756233581528
365,3.497439895893255e-09
366,3.455693822747375e-09
367,1.431209269233796e-08
368,0.0014621089874213068
369,0.002247232417685332
370,0.00013333353215773933
371,0.00044236900488475213
372,6.02154214136215e-06
373,4.0697248135774435e-08
374,4.809994985977857e-09
375,0.0005030620290365485
376,0.0012096361437238439
377,4.802795408717086e-05
378,1.0769162197617108e-08
379,7.574458217985918e-06
380,0.0002651687939589281
381,0.00013480015270910477
382,0.0010084044907634
383,2.7709728270085563e-06
384,0.0004514780415989693
385,0.00046741824533408594
386,7.121682687276639e-05
387,0.00028139494588186976
388,0.0007154407622746655
389,2.817459665306529e-05
390,0.0004377979130367774
391,3.841708621906369e-07
392,8.927598932323534e-05
393,0.00044236900488475213
394,1.431049722218557e-06
395,0.00010401244752113548
396,6.227539304133895e-05
397,1.1318132489064643e-06
398,7.668016380013985e-05
399,4.108804041801601e-09
400,6.577755860057412e-06
401,1.5492997919190345e-08
402,1.7652306030488416e-05
403,8.460270264013528e-06
404,0.08762630587547944
405,3.85304801182237e-05
406,0.007643232813661377
407,0.0007793918517314038
408,1.431049722218557e-06
409,0.000990627223453817
410,1.784792901126861e-05
411,1.6791660534097927e-05
412,0.0005931222828448217
413,0.00036008391911287124
414,9.898161108824906e-09
415,1.2527223045617095e-09
416,0.0012528621459413141
417,0.0009349966257156069
418,1.9621282063369626e-08
419,1.6703729083125908e-07
420,0.00018514959444063806
421,0.000666633912152071
422,0.00044236900488475213
423,1.625711138951136e-08
424,0.00014752252203930062
425,1.4653681102195299e-08
426,0.909935796225933
427,1.2608310809785724e-06
428,1.2110163111038253e-09
429,0.07839950967748305
430,5.522589811329899e-05
431,3.299556155355846e-06
432,0.003441733256606424
433,2.2330434616127284e-06
434,0.000201062624656067
435,0.0001669828207854369
436,0.0001760394009166545
437,0.0015260495712879417
438,0.0011801403268094728
439,0.0012791171522647461
440,5.811984030536408e-10
441,0.00033996147699709103
442,0.0007457524453148461
443,2.6857780804008665e-05
444,0.00021937684388000385
445,0.005072849690712912
446,0.0005440988001931202
447,3.481748966238067e-06
448,0.023063539883004
449,0.005347111055551832
450,4.792584882676491e-05
451,0.0002060089524546549
452,0.0006126668568495106
453,7.935786205668853e-05
454,3.534170746814152e-08
455,0.00010219546604778052
456,1.75186345174906e-06
457,0.0004235089704942202
458,2.0713652821796468e-05
459,0.00041643508075641115
460,0.07434109324879944
461,0.0002651687939589281
462,8.755190236776391e-07
463,1.3112274244453612e-07
464,0.0002498519204638047
465,0.001336709772462057
466,7.574458217985918e-06
467,8.798165158659713e-05
468,1.1660526536863947e-05
469,0.0033098357736169918
470,0.005016060935462344
471,0.0062255127167735146
472,1.1621616545460816e-08
473,0.00029456877167129066
474,3.6071996308564153e-07
475,0.012803217246052021
476,1.0252200407759476e-08
477,0.0006098955757862412
478,5.062865678902996e-05
479,0.2434664608275646
480,6.701264015680609e-06
481,0.002747006791208709
482,0.00794459706661727
483,0.001719527141322029
484,0.0004830916187803323
485,0.0050595153160454915
486,2.3073702286115096e-05
487,0.0007562957125674286
488,2.807744210129207e-05
489,0.00017105794952455855
490,4.1259129402628947e-07
491,0.0017618742136999606
492,0.00022194423069067312
493,0.00013480015270910477
494,2.192862160256445e-06
495,1.9212845311039504e-05
496,0.020480809725591076
497,0.00015215191317879552
498,0.001056957622167911
499,1.662408347777216e-13
500,0.0007774127245815431
501,0.0912781557484181
502,0.05558987676061014
503,0.019442976070843037
504,0.0003037638584952736
505,6.241682304411253e-05
506,2.094992504617147e-06
507,0.0006551818448261351
508,9.534348167128794e-05
509,2.276475778861769e-06
510,0.0008290804559545101
511,5.811984030536408e-10
512,6.495326847401866e-05
513,7.676588384566818e-07
514,0.005361021333743448
515,0.007096622205421495
516,0.0038805717775399107
517,0.004909435909201462
518,1.5027161471072024e-05
519,0.027696265127079452
520,0.00022110436842367513
521,0.062204115949228735
522,0.06531219479961184
523,1.3108722656197987e-06
524,0.0004354480633057775
525,0.0709579935455256
526,4.461956005104009e-05
527,0.00035290537206815123
528,0.008042327585373885
529,0.0034402953350646864
530,1.2608310809785724e-06
531,9.210222908064784e-05
532,0.005518845474115682
533,2.518887597256858e-09
534,0.014722545165569633
535,2.1274334989738788e-08
536,0.05619315011530079
537,9.076359747782683e-05
538,0.0025604458728217994
539,0.0002850747585501473
540,3.415960323278813e-06
541,0.0001452631775679171
542,0.007681008787552409
543,0.0002328583477867449
544,0.005440779264899967
545,1.7816586753291574e-05
546,0.00017287655209569778
547,0.00131595729173022
548,9.265144277372346e-07
549,0.0009439185572286689
550,5.7556721337772685e-05
551,0.012170926876615588
552,0.2841956261608702
553,2.786838785383563e-08
554,2.7844137839578097e-06
555,6.304406616695736e-08
556,0.003735628748603694
557,0.0034983315383210474
558,2.7215628584363718e-05
559,9.110325938478563e-06
560,0.019670702362120332
561,1.7726532469741106e-05
562,0.0006016197060302386
563,0.0014517060213458004
564,0.00010706363314801203
565,0.0003027381787707754
566,4.0381908145455075e-05
567,8.780340835355079e-05
568,0.001082403560146528
569,0.00031812511915631106
570,0.00296255186707349
571,0.00020656356247393765
572,0.07913734218516459
573,6.003880520997034e-08
574,1.95115422807103e-05
575,2.518887597256858e-09
576,0.0010530037846775032
577,0.004436273994116317
578,1.049247498044112e-07
579,2.5491012592036355e-05
580,3.6906059605346485e-05
581,0.0032035654014542373
582,2.626420410297202e-06
583,0.0002744357858629717
584,0.08070808551077062
585,2.4621875668189527e-05
586,0.012594009295158632
587,0.0003922517032059674
588,0.0002505249421677307
589,0.02557461678156557
590,1.049247498044112e-07
591,1.5388833964141867e-05
592,2.518887597256858e-09
593,1.3683477866993558e-09
594,1.3873130807883677e-06
595,0.0001003101473181874
596,0.0008604977478871265
597,0.00010398762755955936
598,1.2608310809785724e-06
599,3.608181640996632e-06
600,0.0018165523107486925
601,0.0002601622280559499
602,0.014285672062754697
603,3.586733376384925e-06
604,5.337702820445226e-06
605,0.0027829844192722372
606,0.0013825956169543395
607,0.0005454075226025292
608,0.00010538503147591246
609,0.00019157046418656257
610,2.411008321304426e-07
611,0.0016652367020247704
612,0.017550554703062844
613,3.63720318598861e-07
614,0.00012403554272708489
615,3.906347895214888e-05
616,4.103879997408788e-05
617,2.907046680003971e-05
618,7.662459100346605e-06
619,0.00022457283492364216
620,0.06326216080282573
621,0.00036227443700193935
622,0.18737523270630269
623,0.00013220785592530488
624,2.518887597256858e-09
625,0.03614450649516781
626,0.0010242404304748709
627,1.118242783880495e-06
628,6.459731696671286e-10
629,1.534117539560853e-05
630,3.63720318598861e-07
631,6.695424696292238e-06
632,0.0004496568030162185
633,0.01891042871684153
634,0.0004328813766260773
635,6.003880520997034e-08
636,0.001901643551997594
637,4.729990052541025e-05
638,0.00029456877167129066
639,9.89816110882494e-09
640,3.2820961412309246e-08
641,6.958612700016864e-05
642,0.0009609199693598265
643,0.031198600483492153
644,0.0010196671271596664
645,0.09165312927737267
646,0.00017393239361884215
647,0.00010820021999017544
648,1.590481430096924e-05
649,0.0001378805778800736
650,0.000649191116568828
651,0.002133375676063053
652,0.07410264946445366
653,0.0002716148984590127
654,1.5195912977526342e-05
655,0.007206462253162558
656,0.023141122249227524
657,4.557682128123909e-09
658,2.6607099811360604e-05
659,8.65532751303015e-05
660,7.47431121306449e-05
661,6.258353823918515e-06
662,8.731694214242024e-09
663,2.2289089448062224e-07
664,0.00017733924028457237
665,5.298287159345384e-07
666,0.0012090110302883136
667,0.01634600933281807
668,0.0463784340263764
669,3.6038255210958184e-05
670,1.8366426201494405e-06
671,0.004913900467160532
672,0.042098129299142105
673,0.056583113733610295
674,0.0004452429580126707
675,0.004348038538210849
676,0.0044909736871513355
677,0.005911453061900575
678,0.01593508336254235
679,1.229760169864925e-08
680,0.004761430423658556
681,0.0007675153587335409
682,1.8366426201494405e-06
683,0.00044236900488475213
684,0.08611638198656774
685,5.522589811329899e-05
686,0.011313846651425754
687,5.522589811329899e-05
688,0.030463284872289564
689,0.010434080387023334
690,0.017730152048184844
691,1.9491176914019736e-05
692,3.299556155355846e-06
693,0.0011780254689762262
694,8.722335975364343e-05
695,6.688611393588493e-05
696,9.186808633838414e-06
697,0.00022699669289966885
698,0.00029456877167129066
699,0.00022129173550341163
700,0.0019110304887382493
701,1.2359495120406808e-05
702,1.720425318553519e-05
703,0.008042327585373885
704,0.011480421034876115
705,0.00029456877167129066
706,0.00017184782445128842
707,0.0001400486938838405
708,0.001061460258806236
709,0.7746180347073902
710,7.224627373841395e-05
711,3.4977217335075854e-05
712,0.006828382360836595
713,5.9763816454468497e-05
714,0.006079346708774583
715,9.97097116017872e-06
716,0.003726941417192778
717,0.00010588405889377811
718,0.00751686399260276
719,0.00031812511915631106
720,2.183083227551627e-07
721,2.138655813444758e-06
722,0.00032371885254781654
723,0.004212924451691643
724,0.000835642523496568
725,8.173277291638546e-07
726,0.002176010252384126
727,0.003790331924876355
728,0.00984793585397049
729,0.0010024591464052228
730,0.008545486983842939
731,0.00046291976686681723
732,0.0002642892669060785
733,5.91217781392408e-08
734,1.6946462541003603e-05
735,0.023422819722202615
736,7.179516146175003e-11
737,2.899733102466467e-05
738,4.106796425283952e-05
739,5.5699383490653045e-06
740,0.000910722215129382
741,0.00021193586221480908
742,0.0026212209604918033
743,0.00127277766103044
744,6.47663234475872e-07
745,0.0009873035729186367
746,0.06863261518547721
747,1.0720219890839426e-05
748,0.00017512726625003666
749,0.05302881026408368
750,0.00044236900488475213
751,1.338002389123077e-06
752,1.5245587447631183e-06
753,5.917589206810571e-05
754,1.2608310809785724e-06
755,3.271936593407868e-05
756,0.0024601084657609887
757,0.006403463651292779
758,4.340315321132708e-05
759,3.608306193376703e-05
760,0.0004423250171989154
761,0.0008443464737303456
762,0.0006569500646845266
763,0.002164048972005617
764,0.001048238563730195
765,0.02435548761935101
766,1.1714723803395312e-05
767,0.0009740871682498982
768,8.850497404966608e-05
769,1.4284221060561525e-05
770,0.041236168656433994
771,0.0056924591212491995
772,2.318928825114222e-07
773,0.00032371885254781654
774,0.00014867225341852336
775,9.349218739940874e-05
776,0.004686031861092345
777,0.03491563938812072
778,4.301621266236776e-06
779,4.557682128123909e-09
780,0.0002290708555789819
781,0.03827303349039297
782,0.08068433599473446
783,0.0006592623067828817
784,0.0005427816624088138
785,3.913180683303194e-05
786,0.006065486298572935
787,8.815981975939977e-05
788,2.4634408161649588e-05
789,7.247405931244017e-05
790,6.074700247183989e-05
791,0.00016166468658567688
792,0.0003294109105948515
793,0.0002416625588748784
794,0.0011839262739597818
795,0.007509045181057911
796,1.934559691486034e-06
797,0.00023631909079695722
798,1.3265933900916774e-07
799,2.769026580549215e-09
800,0.0004619286991135394
801,1.5620216990346457e-05
802,0.00027332847791378513
803,4.447951223461955e-05
804,0.009429477322460958
805,0.0022455089423977456
806,5.941446580814371e-13
807,2.4718901720762748e-05
808,2.9644306560080835e-08
809,0.5518903809921546
810,4.194367897464437e-05
811,4.079391075181901e-08
812,0.0002770605561887743
813,8.863989789138186e-06
814,0.004181883991532344
815,0.004683706398407374
816,0.0058446221324130986
817,0.005728965688229732
818,0.0006957516070646267
819,9.593807719335123e-05
820,0.015074669541604533
821,0.061710068369821874
822,0.0032777750857519274
823,0.056583113733610295
824,0.00024795268274290715
825,0.00032371885254781654
826,6.271495600311983e-05
827,0.0010948737700398892
828,0.00029456877167129066
829,0.00027581199704458995
830,0.00029090158652353583
831,0.026065759047395175
832,1.7495526762937273e-05
833,0.00012722500857340223
834,1.4785045432950804e-05
835,0.00015100871280019908
836,2.8353011620610067e-06
837,0.0007710773353816957
838,4.915517969469721e-08
839,4.447249508593877e-05
840,4.785061000276771e-06
841,3.3162489692930516e-06
842,0.00010684332833551407
843,0.013854463054160956
844,0.0037346716901476926
845,0.00030809912649406234
846,3.1619848988733253e-06
847,4.385387795398695e-06
848,1.4466877256936029e-05
849,0.00019614049293323815
850,8.913482115015778e-06
851,3.026831477741693e-08
852,0.0001211233228254939
853,0.00044236900488475213
854,1.508904413152878e-05
855,1.0304884516667773e-05
856,2.6047911696271947e-05
857,5.522589811329899e-05
858,0.00018323417003281392
859,0.0015924086989877791
860,1.1442331261080298e-05
861,0.0014778049768407917
862,1.3307328837599247e-05
863,3.657920983913038e-05
864,0.00042529027807816763
865,0.002486043555865358
866,3.2488940896559326e-05
867,0.0012191813321702038
868,0.007858528287124852
869,1.049247498044112e-07
870,3.6447999908856755e-05
871,8.63005662268468e-06
872,0.00012554603151219642
873,7.741740142263166e-07
874,0.0042931858372334585
875,0.0001623286481932339
876,0.001451803633814317
877,0.0019719192107351484
878,0.0002785056549108141
879,1.6207194074364058e-05
880,0.05148434640594363
881,0.0006433361008912951
882,0.0014861727876232555
883,0.11311737131769181
884,0.001528220584225972
885,5.390722786086344e-05
886,4.4498000444282555e-06
887,0.00011580143516527854
888,3.10512312567102e-06
889,0.0003539263475205231
890,1.049247498044112e-07
891,0.00012835461632393176
892,0.0003978298562364234
893,5.522589811329899e-05
894,0.0013087340650667898
895,7.247405931244017e-05
896,0.06038136820056619
897,5.91217781392408e-08
898,0.06930609211809188
899,2.3596010737424276e-06
900,0.00014254902768226136
901,0.025447178898780353
902,1.5256795850069934e-05
903,0.0007476414559123261
904,0.0035319922130662242
905,0.07913734218516454
906,9.210209459529164e-06
907,0.006169725160536031
908,0.00018259007930299838
909,0.0002800533256284346
910,1.699351585640268e-05
911,1.3680002268924983e-06
912,1.2732518186523777e-05
913,0.0001549925196394037
914,0.0041225732477694465
915,0.0003037588906944278
916,1.8247067184226244e-05
917,2.0216284689873378e-05
918,0.00010128759563769758
919,2.518887597256858e-09
920,0.009684477504222848
921,0.008982530542250487
922,2.84962650795023e-06
923,1.869986889663574e-05
924,5.298287159345384e-07
925,0.001321803058684433
926,2.518887597256858e-09
927,0.0019968588562837017
928,0.0006954271961593561
929,0.005195514389424251
930,0.21978749018926874
931,0.00029456877167129066
932,0.07913734218516454
933,5.522589811329899e-05
934,8.728376739354825e-09
935,1.142598947909565e-05
936,0.0026275114751439306
937,2.518887597256858e-09
938,0.0025545564754032037
939,0.018022037482525777
940,2.9857264380268243e-05
941,1.6026195051052353e-09
942,1.9287897564327377e-05
943,0.006756920324500781
944,0.005617469850055212
945,0.023467756848177278
946,4.255798751709706e-07
947,6.596249825422551e-06
948,5.892862086207657e-11
949,2.4764917780661574e-05
950,1.6794388543632254e-06
951,0.00020399058134881528
952,1.4723695105417447e-07
953,0.0001400271891867877
954,0.01271812330796964
955,7.574458217985918e-06
956,3.63720318598861e-07
957,2.518887597256858e-09
958,0.005037564118389289
959,0.11343022344038133
960,1.1171357232132274e-07
961,1.3265933900916774e-07
962,0.0004266610270797762
963,1.4344073520086895e-08
964,0.00624643880984134
965,1.9538608882344915e-05
966,0.0002697543162881207
967,2.8830828550861955e-09
968,0.00608858210877039
969,5.517592868690568e-11
970,1.7076634637146147e-05
971,0.00029445845109126264
972,7.727231409624443e-05
973,0.038493463941161495
974,0.0010844903205087472
975,0.006533777431422731
976,0.0005962119764427434
977,0.00019148509991468728
978,1.431049722218557e-06
979,0.013558463742785241
980,3.780294066682105e-10
981,3.938072963223479e-07
982,0.00528892669785973
983,0.0003199220768790999
984,6.53976125307497e-05
985,0.014583648016494383
986,0.00022545574087504147
987,0.00037692149044425395
988,2.0544949753700024e-05
989,0.05530230511522903
990,2.252174273369585e-06
991,0.0005568596815004834
992,0.0010263380995993358
993,6.34385292987064e-07
994,1.9100998366080898e-05
995,2.2738689279410284e-05
996,1.0901404791277878e-06
997,0.058195390338539744
998,0.0007234167938226479
999,0.0008856801633711746
1000,0.014676461417966816
1001,7.194017725847395e-05
1002,0.07975582651807146
1003,2.368769485599499e-08
1004,9.003787744161055e-05
1005,0.0007753871027018804
1006,0.0004959603987363148
1007,1.0724589844671782e-05
1008,0.061491515506717866
1009,0.0054411024287455735
1010,3.853390203593198e-05
1011,0.00010511451825015683
1012,4.693886937601561e-06
1013,0.00368764653645997
1014,0.0020235775486251817
1015,1.5043830000606491e-05
1016,0.03859135393742845
1017,0.0019685713261308195
1018,4.594360355439742e-07
1019,4.419033060906843e-05
1020,5.38588580501713e-05
1021,0.0017801954143450848
1022,3.5201936878463004e-05
1023,1.537406231211388e-07
1024,1.0445416142760278e-05
1025,0.04280866740193264
1026,0.00044236900488475213
1027,1.2327327386459098e-05
1028,1.2862976291677117e-08
1029,0.00010686947643189609
1030,0.056583113733610385
1031,0.0006376197054785006
1032,0.0016803407446576032
1033,2.7453732908443706e-08
1034,0.02721503472824231
1035,5.1654434689903266e-08
1036,0.0012239084321499227
1037,1.339895109613176e-05
1038,0.0004145573556329879
1039,3.476512215071264e-05
1040,0.009881552489969019
1041,0.00042901351604200834
1042,0.00016284961536365384
1043,2.516192210266306e-05
1044,2.7296000260234174e-05
1045,0.00013744213134235097
1046,3.637546855514284e-06
1047,4.781033666437753e-09
1048,0.07913734218516454
1049,4.9813062381506474e-05
1050,0.0043290695755669375
1051,0.00045545791317594094
1052,1.8760200727747585e-05
1053,1.0120097479428105e-06
1054,0.006192690932878984
1055,0.00030852972247612275
1056,8.50404146176926e-06
1057,2.5907388002143738e-05
1058,9.906955027728077e-05
1059,0.00017753868546676232
1060,0.04561197697557756
1061,0.004901149919951969
1062,0.0016627080039867575
1063,0.0003571889874822103
1064,1.5319536256753768e-06
1065,5.565633522689662e-09
1066,5.593123449520831e-05
1067,0.00014125902780448538
1068,0.000611226403136119
1069,3.0183585141416625e-05
1070,3.653189831077592e-08
1071,0.024523088958427863
1072,0.001337588587155248
1073,1.6910830273852067e-05
1074,1.759832198093051e-05
1075,0.014328618689863322
1076,0.014233808632087792
1077,0.028710413998257352
1078,3.026831477741693e-08
1079,2.678619230838692e-06
1080,0.07985540846144708
1081,1.458058380938024e-05
1082,0.002479147157182974
1083,1.813805534966125e-08
1084,3.299556155355846e-06
1085,0.00016953609433696014
1086,0.03583562874251294
1087,0.004032090944911214
1088,8.26740662149734e-06
1089,2.688691655767428e-05
1090,4.557682128123909e-09
1091,0.0004027081833792207
1092,0.0001705895857150312
1093,0.047967682712533745
1094,0.008205560485040975
1095,0.001159841295545451
1096,2.6368418219227264e-05
1097,0.00191680639391305
1098,1.4551593622712744e-06
1099,0.004360653481304811
1100,4.435635874523064e-05
1101,0.006241578021741609
1102,0.00043682259907017824
1103,2.885887437890928e-06
1104,0.0001942566598198126
1105,0.0005865878479138089
1106,1.617054139763227e-05
1107,0.014105272638095199
1108,0.0006099480183060756
1109,4.689792777985472e-09
1110,7.623305583611153e-06
1111,0.0013225934982715416
1112,5.07998707972319e-05
1113,0.0005918168768631963
1114,9.23345475845258e-06
1115,3.1619848988733253e-06
1116,0.00010351177262834771
1117,0.0001350710186045114
1118,0.0007577148448681628
1119,0.0002682695656473404
1120,3.1619848988733253e-06
1121,3.1619848988733253e-06
1122,8.712067225998041e-05
